" Date","SPY Open","SPY Low","SPY High","SPY Close","SPY Adj. Close","SPY SMA (50D)","SPY SMA (200D)"
09-11-2020,"333.06 ","328.28 ","334.20 ","334.06 ","331.32 ","328.92 ","304.98 "
09-10-2020,"339.01 ","330.12 ","339.72 ","333.89 ","331.15 ","328.45 ","304.85 "
09-09-2020,"334.78 ","333.84 ","339.65 ","339.79 ","337.00 ","327.95 ","304.72 "
09-08-2020,"333.94 ","330.15 ","339.83 ","333.21 ","330.47 ","327.25 ","304.55 "
09-04-2020,"343.29 ","332.12 ","344.97 ","342.57 ","339.76 ","326.59 ","304.41 "
09-03-2020,"352.95 ","339.78 ","353.45 ","345.39 ","342.55 ","325.89 ","304.24 "
09-02-2020,"351.76 ","350.53 ","355.80 ","357.70 ","354.76 ","325.07 ","304.05 "
09-01-2020,"347.33 ","346.37 ","349.81 ","352.60 ","349.70 ","324.17 ","303.80 "
08-31-2020,"347.47 ","346.19 ","348.41 ","349.31 ","346.44 ","323.33 ","303.56 "
08-28-2020,"346.57 ","345.29 ","347.84 ","350.58 ","347.70 ","322.53 ","303.34 "
08-27-2020,"345.65 ","343.68 ","347.03 ","348.33 ","345.47 ","321.73 ","303.11 "
08-26-2020,"341.93 ","341.34 ","345.00 ","347.57 ","344.71 ","320.98 ","302.89 "
08-25-2020,"340.71 ","339.46 ","341.38 ","344.12 ","341.29 ","320.26 ","302.67 "
08-24-2020,"339.31 ","336.66 ","340.18 ","342.92 ","340.10 ","319.50 ","302.47 "
08-21-2020,"335.14 ","334.78 ","336.93 ","339.48 ","336.69 ","318.71 ","302.27 "
08-20-2020,"332.60 ","332.47 ","336.02 ","338.28 ","335.50 ","317.91 ","302.09 "
08-19-2020,"336.26 ","333.85 ","336.82 ","337.23 ","334.46 ","317.50 ","301.91 "
08-18-2020,"335.56 ","333.84 ","336.31 ","338.64 ","335.86 ","317.14 ","301.73 "
08-17-2020,"335.16 ","334.08 ","335.56 ","337.91 ","335.13 ","316.81 ","301.54 "
08-14-2020,"333.65 ","332.86 ","334.65 ","336.84 ","334.07 ","316.41 ","301.35 "
08-13-2020,"333.84 ","333.07 ","335.47 ","336.83 ","334.06 ","315.88 ","301.16 "
08-12-2020,"332.68 ","330.10 ","335.50 ","337.44 ","334.67 ","315.36 ","300.97 "
08-11-2020,"334.08 ","329.28 ","334.77 ","332.80 ","330.07 ","314.76 ","300.77 "
08-10-2020,"332.31 ","330.22 ","333.01 ","335.57 ","332.81 ","314.19 ","300.58 "
08-07-2020,"330.54 ","329.57 ","332.13 ","334.57 ","331.82 ","313.54 ","300.38 "
08-06-2020,"328.76 ","328.41 ","331.71 ","334.33 ","331.58 ","312.89 ","300.19 "
08-05-2020,"328.75 ","328.46 ","329.66 ","332.11 ","329.38 ","312.25 ","299.99 "
08-04-2020,"325.17 ","325.17 ","327.35 ","330.06 ","327.35 ","311.57 ","299.80 "
08-03-2020,"325.62 ","325.04 ","326.91 ","328.79 ","326.09 ","310.86 ","299.63 "
07-31-2020,"323.22 ","318.69 ","323.95 ","326.52 ","323.84 ","310.16 ","299.45 "
07-30-2020,"319.26 ","317.01 ","321.74 ","323.96 ","321.30 ","309.55 ","299.29 "
07-29-2020,"319.47 ","319.43 ","323.05 ","325.12 ","322.45 ","308.89 ","299.13 "
07-28-2020,"319.78 ","318.21 ","320.98 ","321.17 ","318.53 ","308.26 ","298.97 "
07-27-2020,"318.99 ","318.14 ","320.75 ","323.22 ","320.56 ","307.55 ","298.81 "
07-24-2020,"318.31 ","316.62 ","319.34 ","320.88 ","318.24 ","306.76 ","298.63 "
07-23-2020,"323.79 ","318.84 ","324.54 ","322.96 ","320.31 ","305.96 ","298.45 "
07-22-2020,"321.95 ","321.83 ","324.51 ","326.86 ","324.17 ","305.22 ","298.28 "
07-21-2020,"323.77 ","321.28 ","324.24 ","325.01 ","322.34 ","304.51 ","298.09 "
07-20-2020,"318.79 ","317.99 ","322.46 ","324.32 ","321.66 ","303.84 ","297.90 "
07-17-2020,"319.24 ","317.11 ","319.92 ","321.72 ","319.08 ","303.09 ","297.70 "
07-16-2020,"317.16 ","316.47 ","318.64 ","320.79 ","318.15 ","302.32 ","297.54 "
07-15-2020,"319.76 ","316.64 ","320.39 ","321.85 ","319.21 ","301.61 ","297.39 "
07-14-2020,"310.73 ","309.44 ","317.13 ","318.92 ","316.30 ","300.82 ","297.24 "
07-13-2020,"317.50 ","311.55 ","320.06 ","314.84 ","312.25 ","300.08 ","297.11 "
07-10-2020,"311.73 ","310.19 ","315.27 ","317.59 ","314.98 ","299.57 ","297.00 "
07-09-2020,"314.24 ","308.13 ","314.49 ","314.38 ","311.80 ","299.06 ","296.87 "
07-08-2020,"312.03 ","310.13 ","313.70 ","316.18 ","313.58 ","298.47 ","296.77 "
07-07-2020,"312.79 ","310.80 ","314.91 ","313.78 ","311.20 ","297.87 ","296.66 "
07-06-2020,"313.77 ","312.97 ","315.07 ","317.05 ","314.45 ","297.23 ","296.57 "
07-02-2020,"311.66 ","308.95 ","313.11 ","312.23 ","309.66 ","296.45 ","296.46 "
07-01-2020,"307.03 ","306.53 ","309.33 ","310.52 ","307.97 ","295.77 ","296.37 "
06-30-2020,"301.49 ","301.32 ","307.65 ","308.36 ","305.83 ","295.01 ","296.29 "
06-29-2020,"298.93 ","296.47 ","302.11 ","304.46 ","301.96 ","294.45 ","296.23 "
06-26-2020,"303.64 ","296.96 ","303.87 ","300.05 ","297.58 ","294.07 ","296.18 "
06-25-2020,"300.98 ","298.80 ","305.11 ","307.35 ","304.83 ","293.63 ","296.15 "
06-24-2020,"307.29 ","299.62 ","307.96 ","304.09 ","301.59 ","293.02 ","296.08 "
06-23-2020,"310.91 ","309.05 ","311.92 ","312.05 ","309.49 ","292.59 ","296.02 "
06-22-2020,"305.46 ","304.23 ","308.49 ","310.62 ","308.07 ","291.85 ","295.92 "
06-19-2020,"311.59 ","304.01 ","311.80 ","308.64 ","306.10 ","291.18 ","295.83 "
06-18-2020,"306.11 ","305.62 ","308.38 ","311.78 ","307.86 ","290.47 ","295.73 "
06-17-2020,"310.12 ","306.96 ","310.44 ","311.66 ","307.75 ","289.55 ","295.60 "
06-16-2020,"311.52 ","303.81 ","311.68 ","312.96 ","309.03 ","288.62 ","295.49 "
06-15-2020,"294.28 ","293.01 ","304.41 ","307.05 ","303.19 ","287.35 ","295.36 "
06-12-2020,"304.37 ","294.85 ","305.20 ","304.21 ","300.39 ","286.25 ","295.25 "
06-11-2020,"307.55 ","296.24 ","308.23 ","300.61 ","296.83 ","285.11 ","295.15 "
06-10-2020,"317.38 ","314.22 ","318.34 ","319.00 ","314.99 ","284.26 ","295.06 "
06-09-2020,"316.28 ","315.35 ","319.22 ","320.79 ","316.76 ","283.13 ","294.87 "
06-08-2020,"316.20 ","315.62 ","319.35 ","323.20 ","319.14 ","281.80 ","294.71 "
06-05-2020,"313.25 ","313.18 ","317.24 ","319.34 ","315.33 ","280.57 ","294.54 "
06-04-2020,"307.20 ","305.20 ","309.07 ","311.36 ","307.45 ","279.14 ","294.37 "
06-03-2020,"306.34 ","306.05 ","309.29 ","312.18 ","308.26 ","277.79 ","294.25 "
06-02-2020,"302.70 ","301.27 ","304.26 ","308.08 ","304.21 ","276.03 ","294.12 "
06-01-2020,"299.81 ","299.25 ","302.36 ","305.55 ","301.71 ","274.47 ","293.98 "
05-29-2020,"298.66 ","295.71 ","301.13 ","304.32 ","300.50 ","273.15 ","293.85 "
05-28-2020,"300.82 ","298.44 ","302.99 ","302.97 ","299.16 ","271.86 ","293.77 "
05-27-2020,"298.32 ","293.14 ","299.76 ","303.53 ","299.72 ","270.84 ","293.68 "
05-26-2020,"298.14 ","291.75 ","298.39 ","299.08 ","295.32 ","269.55 ","293.60 "
05-22-2020,"290.87 ","289.54 ","291.92 ","295.44 ","291.73 ","268.93 ","293.55 "
05-21-2020,"293.06 ","290.00 ","293.93 ","294.88 ","291.18 ","267.97 ","293.49 "
05-20-2020,"292.10 ","291.86 ","294.13 ","296.93 ","293.20 ","267.53 ","293.43 "
05-19-2020,"290.65 ","288.28 ","292.48 ","291.97 ","288.30 ","267.33 ","293.34 "
05-18-2020,"289.37 ","289.02 ","293.02 ","295.00 ","291.29 ","266.95 ","293.33 "
05-15-2020,"278.82 ","277.81 ","282.73 ","286.28 ","282.68 ","266.96 ","293.30 "
05-14-2020,"275.45 ","269.56 ","281.53 ","284.97 ","281.39 ","267.25 ","293.34 "
05-13-2020,"282.47 ","275.46 ","283.58 ","281.60 ","278.06 ","267.76 ","293.39 "
05-12-2020,"290.10 ","282.92 ","290.54 ","286.67 ","283.07 ","268.10 ","293.47 "
05-11-2020,"286.69 ","286.24 ","290.31 ","292.50 ","288.83 ","268.50 ","293.52 "
05-08-2020,"287.43 ","286.22 ","289.27 ","292.44 ","288.77 ","268.54 ","293.53 "
05-07-2020,"284.14 ","283.52 ","286.14 ","287.68 ","284.07 ","268.61 ","293.56 "
05-06-2020,"284.42 ","280.22 ","284.84 ","284.25 ","280.68 ","269.04 ","293.59 "
05-05-2020,"283.04 ","280.15 ","285.62 ","286.19 ","282.60 ","269.57 ","293.64 "
05-04-2020,"277.21 ","275.62 ","280.33 ","283.57 ","280.01 ","270.25 ","293.67 "
05-01-2020,"281.73 ","277.98 ","287.01 ","282.79 ","279.24 ","271.19 ","293.72 "
04-30-2020,"288.05 ","284.96 ","289.64 ","290.48 ","286.83 ","272.22 ","293.77 "
04-29-2020,"287.87 ","286.76 ","291.18 ","293.21 ","289.53 ","273.13 ","293.80 "
04-28-2020,"287.36 ","281.81 ","287.74 ","285.73 ","282.14 ","273.95 ","293.81 "
04-27-2020,"281.54 ","281.04 ","284.65 ","287.05 ","283.44 ","274.94 ","293.86 "
04-24-2020,"277.20 ","275.00 ","280.14 ","282.97 ","279.42 ","275.89 ","293.90 "
04-23-2020,"276.97 ","275.25 ","280.37 ","279.08 ","275.57 ","276.92 ","293.96 "
04-22-2020,"274.85 ","273.43 ","277.47 ","279.10 ","275.59 ","277.99 ","294.02 "
04-21-2020,"273.25 ","268.60 ","274.55 ","273.04 ","269.61 ","279.05 ","294.09 "
04-20-2020,"279.06 ","277.82 ","283.19 ","281.59 ","278.05 ","280.18 ","294.19 "
04-17-2020,"281.80 ","278.85 ","283.69 ","286.64 ","283.04 ","281.18 ","294.25 "
04-16-2020,"275.64 ","272.30 ","276.51 ","279.10 ","275.59 ","282.05 ","294.28 "
04-15-2020,"274.08 ","272.00 ","280.37 ","277.76 ","274.27 ","283.00 ","294.34 "
04-14-2020,"277.45 ","272.05 ","281.32 ","283.79 ","280.23 ","283.88 ","294.39 "
04-13-2020,"273.66 ","268.00 ","274.02 ","275.66 ","272.20 ","284.59 ","294.41 "
04-09-2020,"274.09 ","272.01 ","277.67 ","278.20 ","274.71 ","285.58 ","294.46 "
04-08-2020,"264.59 ","261.92 ","272.53 ","274.03 ","270.59 ","286.50 ","294.50 "
04-07-2020,"270.77 ","261.56 ","271.58 ","265.13 ","261.80 ","287.50 ","294.57 "
04-06-2020,"254.60 ","245.05 ","263.65 ","264.86 ","261.53 ","288.62 ","294.69 "
04-03-2020,"247.61 ","242.14 ","250.14 ","248.19 ","245.07 ","289.84 ","294.82 "
04-02-2020,"242.11 ","241.52 ","249.51 ","251.83 ","248.67 ","291.46 ","295.01 "
04-01-2020,"244.87 ","240.84 ","254.42 ","246.15 ","243.06 ","292.99 ","295.18 "
03-31-2020,"257.29 ","253.00 ","260.02 ","257.75 ","254.51 ","294.63 ","295.37 "
03-30-2020,"252.49 ","250.35 ","259.13 ","261.65 ","258.36 ","296.06 ","295.49 "
03-27-2020,"250.09 ","247.90 ","257.53 ","253.42 ","250.24 ","297.39 ","295.60 "
03-26-2020,"246.39 ","245.92 ","259.50 ","261.20 ","257.92 ","298.83 ","295.75 "
03-25-2020,"241.79 ","236.74 ","253.13 ","246.79 ","243.69 ","300.10 ","295.86 "
03-24-2020,"231.48 ","230.86 ","241.03 ","243.15 ","240.10 ","301.66 ","296.04 "
03-23-2020,"225.32 ","215.52 ","226.80 ","222.95 ","220.15 ","303.26 ","296.23 "
03-20-2020,"239.48 ","225.63 ","241.40 ","228.80 ","225.93 ","305.27 ","296.50 "
03-19-2020,"234.86 ","227.96 ","242.85 ","240.51 ","236.10 ","307.12 ","296.74 "
03-18-2020,"231.92 ","223.84 ","243.82 ","240.00 ","235.60 ","308.73 ","296.92 "
03-17-2020,"240.55 ","232.72 ","251.47 ","252.80 ","248.17 ","310.37 ","297.07 "
03-16-2020,"236.76 ","233.01 ","252.19 ","239.85 ","235.45 ","311.74 ","297.16 "
03-13-2020,"258.27 ","243.97 ","266.50 ","269.32 ","264.38 ","313.41 ","297.33 "
03-12-2020,"251.31 ","243.14 ","261.77 ","248.11 ","243.56 ","314.44 ","297.36 "
03-11-2020,"275.55 ","265.91 ","276.77 ","274.36 ","269.33 ","315.87 ","297.50 "
03-10-2020,"279.42 ","268.49 ","283.23 ","288.42 ","283.13 ","316.83 ","297.52 "
03-09-2020,"270.25 ","268.44 ","278.98 ","274.23 ","269.20 ","317.50 ","297.47 "
03-06-2020,"287.78 ","284.91 ","293.30 ","297.46 ","292.01 ","318.43 ","297.50 "
03-05-2020,"299.39 ","294.51 ","302.82 ","302.46 ","296.92 ","318.89 ","297.43 "
03-04-2020,"300.51 ","297.77 ","307.36 ","312.86 ","307.12 ","319.25 ","297.32 "
03-03-2020,"303.83 ","292.11 ","308.09 ","300.24 ","294.74 ","319.38 ","297.17 "
03-02-2020,"292.74 ","289.06 ","303.49 ","309.09 ","303.42 ","319.73 ","297.08 "
02-28-2020,"283.41 ","280.31 ","292.43 ","296.26 ","290.83 ","319.90 ","296.95 "
02-27-2020,"299.86 ","292.06 ","305.85 ","297.51 ","292.06 ","320.33 ","296.86 "
02-26-2020,"308.42 ","305.00 ","312.28 ","311.50 ","305.79 ","320.69 ","296.76 "
02-25-2020,"318.00 ","305.98 ","318.66 ","312.65 ","306.92 ","320.77 ","296.63 "
02-24-2020,"317.22 ","315.35 ","327.45 ","322.42 ","316.51 ","320.77 ","296.48 "
02-21-2020,"329.32 ","326.48 ","329.65 ","333.48 ","327.37 ","320.57 ","296.29 "
02-20-2020,"331.55 ","327.56 ","332.43 ","336.95 ","330.77 ","320.15 ","296.04 "
02-19-2020,"331.60 ","331.29 ","332.86 ","338.34 ","332.14 ","319.69 ","295.81 "
02-18-2020,"330.34 ","329.06 ","331.48 ","336.73 ","330.56 ","319.14 ","295.57 "
02-14-2020,"331.32 ","330.04 ","331.54 ","337.60 ","331.41 ","318.62 ","295.33 "
02-13-2020,"329.70 ","329.41 ","331.92 ","337.06 ","330.88 ","318.03 ","295.08 "
02-12-2020,"330.66 ","330.26 ","331.46 ","337.42 ","331.23 ","317.51 ","294.85 "
02-11-2020,"330.00 ","328.55 ","330.84 ","335.26 ","329.11 ","317.02 ","294.61 "
02-10-2020,"325.16 ","325.12 ","328.61 ","334.68 ","328.54 ","316.60 ","294.39 "
02-07-2020,"326.72 ","325.52 ","327.87 ","332.20 ","326.11 ","316.17 ","294.16 "
02-06-2020,"327.79 ","326.70 ","328.06 ","333.98 ","327.86 ","315.77 ","293.94 "
02-05-2020,"326.18 ","324.61 ","326.98 ","332.86 ","326.76 ","315.29 ","293.72 "
02-04-2020,"322.06 ","321.71 ","323.96 ","329.06 ","323.03 ","314.81 ","293.49 "
02-03-2020,"317.42 ","317.29 ","320.18 ","324.12 ","318.18 ","314.42 ","293.28 "
01-31-2020,"321.01 ","314.85 ","321.17 ","321.73 ","315.83 ","314.16 ","293.09 "
01-30-2020,"318.41 ","317.61 ","321.90 ","327.68 ","321.67 ","313.93 ","292.91 "
01-29-2020,"322.36 ","320.42 ","322.61 ","326.62 ","320.63 ","313.59 ","292.71 "
01-28-2020,"319.10 ","317.67 ","321.84 ","326.89 ","320.90 ","313.23 ","292.51 "
01-27-2020,"317.11 ","316.74 ","319.16 ","323.50 ","317.57 ","312.85 ","292.30 "
01-24-2020,"326.35 ","321.36 ","326.43 ","328.77 ","322.74 ","312.53 ","292.11 "
01-23-2020,"324.57 ","323.37 ","326.08 ","331.72 ","325.64 ","312.10 ","291.88 "
01-22-2020,"326.15 ","325.10 ","326.85 ","331.34 ","325.27 ","311.63 ","291.65 "
01-21-2020,"324.83 ","324.76 ","326.09 ","331.30 ","325.23 ","311.14 ","291.42 "
01-17-2020,"325.62 ","324.79 ","326.09 ","331.95 ","325.86 ","310.64 ","291.18 "
01-16-2020,"323.66 ","323.41 ","324.85 ","330.92 ","324.85 ","310.12 ","290.94 "
01-15-2020,"321.35 ","321.26 ","322.99 ","328.19 ","322.17 ","309.63 ","290.70 "
01-14-2020,"321.47 ","320.85 ","322.60 ","327.45 ","321.45 ","309.17 ","290.47 "
01-13-2020,"320.41 ","319.95 ","321.95 ","327.95 ","321.94 ","308.66 ","290.23 "
01-10-2020,"321.29 ","319.24 ","321.46 ","325.71 ","319.74 ","308.17 ","289.98 "
01-09-2020,"320.18 ","319.55 ","320.74 ","326.65 ","320.66 ","307.70 ","289.73 "
01-08-2020,"317.02 ","316.75 ","319.81 ","324.45 ","318.50 ","307.21 ","289.49 "
01-07-2020,"317.10 ","316.33 ","317.61 ","322.73 ","316.81 ","306.73 ","289.25 "
01-06-2020,"314.61 ","314.49 ","317.80 ","323.64 ","317.71 ","306.26 ","289.02 "
01-03-2020,"315.27 ","315.21 ","317.71 ","322.41 ","316.50 ","305.77 ","288.80 "
01-02-2020,"317.61 ","316.62 ","318.93 ","324.87 ","318.91 ","305.28 ","288.58 "
12-31-2019,"314.65 ","314.28 ","316.22 ","321.86 ","315.96 ","304.76 ","288.36 "
12-30-2019,"317.03 ","314.67 ","317.18 ","321.08 ","315.19 ","304.26 ","288.14 "
12-27-2019,"317.81 ","316.37 ","317.86 ","322.86 ","316.94 ","303.81 ","287.93 "
12-26-2019,"315.75 ","315.74 ","317.03 ","322.94 ","317.02 ","303.30 ","287.70 "
12-24-2019,"315.58 ","315.02 ","315.63 ","321.23 ","315.34 ","302.80 ","287.47 "
12-23-2019,"315.69 ","315.17 ","315.75 ","321.22 ","315.33 ","302.27 ","287.24 "
12-20-2019,"314.59 ","313.53 ","316.07 ","320.73 ","314.85 ","301.75 ","287.00 "
12-19-2019,"312.40 ","312.13 ","313.55 ","320.90 ","313.48 ","301.19 ","286.75 "
12-18-2019,"312.60 ","312.14 ","312.84 ","319.59 ","312.20 ","300.61 ","286.51 "
12-17-2019,"312.52 ","312.09 ","312.84 ","319.57 ","312.18 ","300.00 ","286.28 "
12-16-2019,"311.83 ","309.91 ","312.74 ","319.50 ","312.11 ","299.48 ","286.06 "
12-13-2019,"309.54 ","308.71 ","311.30 ","317.32 ","309.98 ","298.99 ","285.85 "
12-12-2019,"307.16 ","306.90 ","310.63 ","317.13 ","309.79 ","298.47 ","285.65 "
12-11-2019,"306.76 ","306.19 ","307.42 ","314.42 ","307.15 ","297.90 ","285.44 "
12-10-2019,"306.56 ","305.57 ","307.27 ","313.53 ","306.28 ","297.48 ","285.25 "
12-09-2019,"307.17 ","306.54 ","307.89 ","313.88 ","306.62 ","297.16 ","285.07 "
12-06-2019,"306.85 ","306.84 ","308.02 ","314.87 ","307.59 ","296.80 ","284.88 "
12-05-2019,"305.01 ","303.39 ","305.03 ","312.02 ","304.80 ","296.45 ","284.69 "
12-04-2019,"303.51 ","303.14 ","304.90 ","311.46 ","304.25 ","296.17 ","284.50 "
12-03-2019,"301.51 ","300.02 ","302.48 ","309.55 ","302.39 ","295.86 ","284.32 "
12-02-2019,"307.31 ","303.97 ","307.38 ","311.64 ","304.43 ","295.64 ","284.15 "
11-29-2019,"307.58 ","306.79 ","307.84 ","314.31 ","307.04 ","295.38 ","283.96 "
11-27-2019,"307.33 ","307.10 ","308.18 ","315.48 ","308.18 ","295.09 ","283.75 "
11-26-2019,"306.16 ","305.82 ","307.01 ","314.08 ","306.81 ","294.78 ","283.53 "
11-25-2019,"304.76 ","304.76 ","306.12 ","313.37 ","306.12 ","294.50 ","283.32 "
11-22-2019,"303.89 ","302.68 ","304.04 ","310.96 ","303.77 ","294.22 ","283.09 "
11-21-2019,"303.70 ","302.23 ","303.81 ","310.27 ","303.09 ","294.00 ","282.87 "
11-20-2019,"304.08 ","301.91 ","304.64 ","310.77 ","303.58 ","293.79 ","282.66 "
11-19-2019,"305.45 ","304.02 ","305.46 ","311.93 ","304.71 ","293.56 ","282.46 "
11-18-2019,"304.32 ","303.83 ","305.06 ","312.02 ","304.80 ","293.26 ","282.25 "
11-15-2019,"303.82 ","303.08 ","304.63 ","311.79 ","304.58 ","292.97 ","282.03 "
11-14-2019,"301.65 ","300.96 ","302.48 ","309.55 ","302.39 ","292.67 ","281.81 "
11-13-2019,"300.79 ","300.54 ","302.38 ","309.10 ","301.95 ","292.42 ","281.60 "
11-12-2019,"301.61 ","301.02 ","302.82 ","309.00 ","301.85 ","292.10 ","281.38 "
11-11-2019,"300.31 ","300.16 ","301.40 ","308.35 ","301.22 ","291.71 ","281.14 "
11-08-2019,"300.68 ","299.93 ","301.86 ","308.94 ","301.79 ","291.38 ","280.90 "
11-07-2019,"301.43 ","300.54 ","302.49 ","308.18 ","301.05 ","291.03 ","280.68 "
11-06-2019,"299.93 ","298.98 ","300.29 ","307.10 ","300.00 ","290.63 ","280.44 "
11-05-2019,"300.47 ","299.61 ","300.80 ","307.03 ","299.93 ","290.21 ","280.21 "
11-04-2019,"300.73 ","299.86 ","300.87 ","307.37 ","300.26 ","289.81 ","279.98 "
11-01-2019,"297.87 ","297.69 ","299.11 ","306.14 ","299.06 ","289.34 ","279.76 "
10-31-2019,"297.09 ","294.75 ","297.09 ","303.33 ","296.31 ","289.05 ","279.53 "
10-30-2019,"296.41 ","295.00 ","297.50 ","304.14 ","297.10 ","288.81 ","279.30 "
10-29-2019,"295.99 ","295.85 ","297.19 ","303.21 ","296.20 ","288.51 ","279.07 "
10-28-2019,"295.93 ","295.90 ","296.82 ","303.30 ","296.28 ","288.27 ","278.83 "
10-25-2019,"292.81 ","292.75 ","295.21 ","301.60 ","294.62 ","287.96 ","278.60 "
10-24-2019,"293.95 ","292.53 ","294.10 ","300.37 ","293.42 ","287.60 ","278.37 "
10-23-2019,"291.82 ","291.59 ","293.00 ","299.88 ","292.94 ","287.26 ","278.15 "
10-22-2019,"293.63 ","291.99 ","293.94 ","299.01 ","292.09 ","287.09 ","277.92 "
10-21-2019,"292.49 ","292.02 ","293.26 ","299.99 ","293.05 ","286.85 ","277.68 "
10-18-2019,"291.78 ","290.12 ","292.47 ","297.97 ","291.08 ","286.66 ","277.44 "
10-17-2019,"292.75 ","291.61 ","293.29 ","299.28 ","292.36 ","286.55 ","277.16 "
10-16-2019,"291.47 ","291.03 ","292.24 ","298.40 ","291.50 ","286.30 ","276.90 "
10-15-2019,"290.23 ","290.10 ","292.77 ","298.88 ","291.97 ","286.07 ","276.65 "
10-14-2019,"289.08 ","288.73 ","289.81 ","295.95 ","289.10 ","285.75 ","276.38 "
10-11-2019,"289.42 ","289.29 ","291.83 ","296.28 ","289.43 ","285.66 ","276.13 "
10-10-2019,"284.44 ","284.27 ","287.40 ","293.24 ","286.46 ","285.60 ","275.87 "
10-09-2019,"284.02 ","281.98 ","285.54 ","291.27 ","284.53 ","285.66 ","275.56 "
10-08-2019,"284.31 ","281.82 ","285.10 ","288.53 ","281.85 ","285.81 ","275.30 "
10-07-2019,"286.68 ","286.00 ","288.43 ","293.08 ","286.30 ","286.04 ","275.08 "
10-04-2019,"284.40 ","284.09 ","287.81 ","294.35 ","287.54 ","286.19 ","274.85 "
10-03-2019,"281.15 ","278.23 ","283.73 ","290.42 ","283.70 ","286.27 ","274.63 "
10-02-2019,"284.76 ","280.01 ","284.77 ","288.06 ","281.40 ","286.46 ","274.44 "
10-01-2019,"290.85 ","286.22 ","291.55 ","293.24 ","286.46 ","286.67 ","274.28 "
09-30-2019,"289.12 ","289.07 ","290.67 ","296.77 ","289.90 ","286.73 ","274.12 "
09-27-2019,"290.94 ","286.90 ","291.05 ","295.40 ","288.57 ","286.71 ","273.94 "
09-26-2019,"290.74 ","288.61 ","290.97 ","297.00 ","290.13 ","286.75 ","273.76 "
09-25-2019,"289.11 ","287.52 ","291.21 ","297.62 ","290.73 ","286.74 ","273.57 "
09-24-2019,"292.48 ","287.99 ","292.90 ","295.87 ","289.03 ","286.75 ","273.38 "
09-23-2019,"290.67 ","290.39 ","292.08 ","298.21 ","291.31 ","286.82 ","273.23 "
09-20-2019,"293.41 ","290.53 ","293.71 ","298.28 ","291.38 ","286.84 ","273.07 "
09-19-2019,"293.20 ","292.40 ","294.27 ","301.08 ","292.76 ","286.84 ","272.95 "
09-18-2019,"292.19 ","290.00 ","292.90 ","301.10 ","292.78 ","286.79 ","272.80 "
09-17-2019,"291.65 ","291.47 ","292.70 ","300.92 ","292.61 ","286.71 ","272.65 "
09-16-2019,"291.56 ","291.18 ","292.82 ","300.16 ","291.87 ","286.63 ","272.50 "
09-13-2019,"293.44 ","292.37 ","293.82 ","301.09 ","292.77 ","286.60 ","272.33 "
09-12-2019,"292.93 ","292.11 ","294.10 ","301.29 ","292.97 ","286.55 ","272.15 "
09-11-2019,"290.23 ","289.52 ","292.04 ","300.25 ","291.96 ","286.46 ","271.94 "
09-10-2019,"289.15 ","287.79 ","289.96 ","298.13 ","289.89 ","286.37 ","271.75 "
09-09-2019,"290.88 ","288.95 ","290.97 ","298.20 ","289.96 ","286.27 ","271.57 "
09-06-2019,"289.93 ","289.20 ","290.51 ","298.05 ","289.82 ","286.14 ","271.41 "
09-05-2019,"288.59 ","285.88 ","290.58 ","297.82 ","289.59 ","285.99 ","271.27 "
09-04-2019,"285.04 ","284.24 ","285.93 ","294.04 ","285.92 ","285.86 ","271.13 "
09-03-2019,"282.54 ","281.28 ","283.53 ","290.74 ","282.71 ","285.85 ","270.99 "
08-30-2019,"286.09 ","283.37 ","286.11 ","292.45 ","284.37 ","285.91 ","270.88 "
08-29-2019,"283.66 ","282.58 ","285.06 ","292.58 ","284.50 ","285.95 ","270.77 "
08-28-2019,"278.24 ","277.37 ","281.08 ","288.89 ","280.91 ","285.93 ","270.67 "
08-27-2019,"281.54 ","278.13 ","281.94 ","286.87 ","278.95 ","285.97 ","270.61 "
08-26-2019,"279.33 ","277.69 ","280.04 ","288.00 ","280.04 ","285.99 ","270.56 "
08-23-2019,"282.88 ","275.64 ","284.67 ","284.85 ","276.98 ","285.99 ","270.48 "
08-22-2019,"285.13 ","282.38 ","285.81 ","292.36 ","284.28 ","286.06 ","270.41 "
08-21-2019,"284.40 ","283.66 ","284.77 ","292.45 ","284.37 ","285.95 ","270.29 "
08-20-2019,"283.71 ","281.94 ","284.28 ","290.09 ","282.08 ","285.85 ","270.17 "
08-19-2019,"284.12 ","283.39 ","284.98 ","292.33 ","284.25 ","285.81 ","270.06 "
08-16-2019,"278.57 ","276.85 ","281.34 ","288.85 ","280.87 ","285.69 ","269.92 "
08-15-2019,"277.01 ","274.59 ","277.75 ","284.65 ","276.79 ","285.58 ","269.78 "
08-14-2019,"280.11 ","275.92 ","284.38 ","283.90 ","276.06 ","285.52 ","269.67 "
08-13-2019,"279.79 ","279.42 ","286.02 ","292.55 ","284.47 ","285.43 ","269.58 "
08-12-2019,"281.95 ","279.09 ","283.55 ","288.07 ","280.11 ","285.06 ","269.43 "
08-09-2019,"284.50 ","281.65 ","285.14 ","291.62 ","283.56 ","284.78 ","269.34 "
08-08-2019,"281.62 ","281.03 ","285.51 ","293.62 ","285.51 ","284.51 ","269.24 "
08-07-2019,"276.54 ","274.25 ","280.84 ","287.97 ","280.02 ","284.18 ","269.13 "
